"","id","year","sample_site","tag_code","sex","cwt_age","post_orbital_hypural_poh","scale_age","adipose_fin_clip"
"1","KIT1",1991,"Kitimat R",NA,"M",2,"337",NA,NA
"2","KIT2",1991,"Kitimat R",NA,"M",2,"336",NA,NA
"3","KIT3",1991,"Kitimat R",NA,"M",2,"365",NA,NA
"4","KIT4",1991,"Kitimat R",NA,"M",3,"527",NA,NA
"5","KIT5",1991,"Kitimat R",NA,"M",3,"579",NA,NA
"6","KIT6",1991,"Kitimat R",NA,"M",3,"566",NA,NA
"7","KIT7",1991,"Kitimat R",NA,"M",3,"494",NA,NA
"8","KIT8",1991,"Kitimat R",NA,"M",3,"511",NA,NA
"9","KIT9",1991,"Kitimat R",NA,"M",3,"484",NA,NA
"10","KIT10",1991,"Kitimat R",NA,"M",3,"477",NA,NA
"11","KIT11",1991,"Kitimat R",NA,"M",3,"553",NA,NA
"12","KIT12",1991,"Kitimat R",NA,"M",3,"548",NA,NA
"13","KIT13",1991,"Kitimat R",NA,"M",3,"545",NA,NA
"14","KIT14",1991,"Kitimat R",NA,"M",3,"554",NA,NA
"15","KIT15",1991,"Kitimat R",NA,"M",3,"528",NA,NA
"16","KIT16",1991,"Kitimat R",NA,"M",3,"555",NA,NA
"17","KIT17",1991,"Kitimat R",NA,"M",3,"647",NA,NA
"18","KIT18",1991,"Kitimat R",NA,"M",3,"569",NA,NA
"19","KIT19",1991,"Kitimat R",NA,"M",3,"515",NA,NA
"20","KIT20",1991,"Kitimat R",NA,"M",3,"594",NA,NA
"21","KIT21",1991,"Kitimat R",NA,"F",4,"732",NA,NA
"22","KIT22",1991,"Kitimat R",NA,"F",4,"698",NA,NA
"23","KIT23",1991,"Kitimat R",NA,"F",4,"786",NA,NA
"24","KIT24",1991,"Kitimat R",NA,"F",4,"754",NA,NA
"25","KIT25",1991,"Kitimat R",NA,"F",4,"779",NA,NA
"26","KIT26",1991,"Kitimat R",NA,"F",4,"778",NA,NA
"27","KIT27",1991,"Kitimat R",NA,"F",4,"709",NA,NA
"28","KIT28",1991,"Kitimat R",NA,"M",4,"717",NA,NA
"29","KIT29",1991,"Kitimat R",NA,"M",4,"742",NA,NA
"30","KIT30",1991,"Kitimat R",NA,"F",5,"866",NA,NA
"31","KIT31",1991,"Kitimat R",NA,"F",5,"824",NA,NA
"32","KIT32",1991,"Kitimat R",NA,"F",5,"788",NA,NA
"33","KIT33",1991,"Kitimat R",NA,"F",5,"824",NA,NA
"34","KIT34",1991,"Kitimat R",NA,"F",5,"855",NA,NA
"35","KIT35",1991,"Kitimat R",NA,"F",5,"806",NA,NA
"36","KIT36",1991,"Kitimat R",NA,"F",5,"868",NA,NA
"37","KIT37",1991,"Kitimat R",NA,"F",5,"785",NA,NA
"38","KIT38",1991,"Kitimat R",NA,"F",5,"848",NA,NA
"39","KIT39",1991,"Kitimat R",NA,"F",5,"758",NA,NA
"40","KIT40",1991,"Kitimat R",NA,"F",5,"741",NA,NA
"41","KIT41",1991,"Kitimat R",NA,"F",5,"831",NA,NA
"42","KIT42",1991,"Kitimat R",NA,"F",5,"803",NA,NA
"43","KIT43",1991,"Hirsch",NA,"F",5,"840",NA,NA
"44","KIT44",1991,"Hirsch",NA,"F",5,"812",NA,NA
"45","KIT45",1991,"Hirsch",NA,"F",5,"778",NA,NA
"46","KIT46",1991,"Hirsch",NA,"F",5,"800",NA,NA
"47","KIT47",1991,"Hirsch",NA,"F",5,"840",NA,NA
"48","KIT48",1991,"Hirsch",NA,"F",5,"770",NA,NA
"49","KIT49",1991,"Hirsch",NA,"F",5,"750",NA,NA
"50","KIT50",1991,"Hirsch",NA,"F",5,"850",NA,NA
"51","KIT51",1991,"Hirsch",NA,"F",5,"830",NA,NA
"52","KIT52",1991,"Hirsch",NA,"F",5,"830",NA,NA
"53","KIT53",1991,"Hirsch",NA,"F",5,"880",NA,NA
"54","KIT54",1991,"Hirsch",NA,"F",5,"840",NA,NA
"55","KIT55",1991,"Hirsch",NA,"F",5,"760",NA,NA
"56","KIT56",1991,"Hirsch",NA,"F",5,"820",NA,NA
"57","KIT57",1991,"Hirsch",NA,"F",5,"820",NA,NA
"58","KIT58",1991,"Kitimat R",NA,"M",5,"812",NA,NA
"59","KIT59",1991,"Kitimat R",NA,"M",5,"921",NA,NA
"60","KIT60",1991,"Kitimat R",NA,"M",5,"874",NA,NA
"61","KIT61",1991,"Kitimat R",NA,"M",5,"914",NA,NA
"62","KIT62",1991,"Kitimat R",NA,"M",5,"874",NA,NA
"63","KIT63",1991,"Kitimat R",NA,"M",5,"845",NA,NA
"64","KIT64",1991,"Kitimat R",NA,"M",5,"769",NA,NA
"65","KIT65",1991,"Kitimat R",NA,"M",5,"809",NA,NA
"66","KIT66",1991,"Kitimat R",NA,"M",5,"668",NA,NA
"67","KIT67",1991,"Kitimat R",NA,"F",6,"713",NA,NA
"68","KIT68",1992,"Hirsch",NA,"M",2,"370",NA,NA
"69","KIT69",1992,"Hirsch",NA,"M",2,"315",NA,NA
"70","KIT70",1992,"Hirsch",NA,"M",2,"372",NA,NA
"71","KIT71",1992,"Kitimat R",NA,"M",3,"561",NA,NA
"72","KIT72",1992,"Kitimat R",NA,"M",3,"563",NA,NA
"73","KIT73",1992,"Kitimat R",NA,"M",3,"554",NA,NA
"74","KIT74",1992,"Kitimat R",NA,"M",3,"540",NA,NA
"75","KIT75",1992,"Kitimat R",NA,"M",3,"448",NA,NA
"76","KIT76",1992,"Kitimat R",NA,"M",3,"499",NA,NA
"77","KIT77",1992,"Hirsch",NA,"M",3,"590",NA,NA
"78","KIT78",1992,"Hirsch",NA,"M",3,"520",NA,NA
"79","KIT79",1992,"Hirsch",NA,"M",3,"540",NA,NA
"80","KIT80",1992,"Hirsch",NA,"M",3,"554",NA,NA
"81","KIT81",1992,"Hirsch",NA,"M",3,"561",NA,NA
"82","KIT82",1992,"Hirsch",NA,"M",3,"522",NA,NA
"83","KIT83",1992,"Hirsch",NA,"M",3,"530",NA,NA
"84","KIT84",1992,"Hirsch",NA,"M",3,"600",NA,NA
"85","KIT85",1992,"Hirsch",NA,"M",3,"482",NA,NA
"86","KIT86",1992,"Hirsch",NA,"M",3,"550",NA,NA
"87","KIT87",1992,"Hirsch",NA,"M",3,"520",NA,NA
"88","KIT88",1992,"Kitimat R",NA,"F",4,"748",NA,NA
"89","KIT89",1992,"Kitimat R",NA,"F",4,"755",NA,NA
"90","KIT90",1992,"Kitimat R",NA,"F",4,"740",NA,NA
"91","KIT91",1992,"Kitimat R",NA,"F",4,"782",NA,NA
"92","KIT92",1992,"Kitimat R",NA,"F",4,"696",NA,NA
"93","KIT93",1992,"Kitimat R",NA,"F",4,"800",NA,NA
"94","KIT94",1992,"Kitimat R",NA,"F",4,"735",NA,NA
"95","KIT95",1992,"Hirsch",NA,"F",4,"715",NA,NA
"96","KIT96",1992,"Hirsch",NA,"F",4,"700",NA,NA
"97","KIT97",1992,"Hirsch",NA,"F",4,"625",NA,NA
"98","KIT98",1992,"Hirsch",NA,"F",4,"720",NA,NA
"99","KIT99",1992,"Kitimat R",NA,"M",4,"637",NA,NA
"100","KIT100",1992,"Kitimat R",NA,"M",4,"741",NA,NA
"101","KIT101",1992,"Kitimat R",NA,"M",4,"655",NA,NA
"102","KIT102",1992,"Kitimat R",NA,"M",4,"651",NA,NA
"103","KIT103",1992,"Kitimat R",NA,"M",4,"643",NA,NA
"104","KIT104",1992,"Kitimat R",NA,"M",4,"650",NA,NA
"105","KIT105",1992,"Kitimat R",NA,"M",4,"760",NA,NA
"106","KIT106",1992,"Kitimat R",NA,"M",4,"600",NA,NA
"107","KIT107",1992,"Hirsch",NA,"M",4,"660",NA,NA
"108","KIT108",1992,"Hirsch",NA,"M",4,"640",NA,NA
"109","KIT109",1992,"Hirsch",NA,"M",4,"710",NA,NA
"110","KIT110",1992,"Hirsch",NA,"M",4,"690",NA,NA
"111","KIT111",1992,"Hirsch",NA,"M",4,"670",NA,NA
"112","KIT112",1992,"Hirsch",NA,"M",4,"675",NA,NA
"113","KIT113",1992,"Hirsch",NA,"M",4,"680",NA,NA
"114","KIT114",1992,"Hirsch",NA,"M",4,"640",NA,NA
"115","KIT115",1992,"Hirsch",NA,"M",4,"710",NA,NA
"116","KIT116",1992,"Hirsch",NA,"M",4,"642",NA,NA
"117","KIT117",1992,"Hirsch",NA,"M",4,"791",NA,NA
"118","KIT118",1992,"Hirsch",NA,"M",4,"610",NA,NA
"119","KIT119",1992,"Hirsch",NA,"M",4,"728",NA,NA
"120","KIT120",1992,"Hirsch",NA,"M",4,"660",NA,NA
"121","KIT121",1992,"Hirsch",NA,"M",4,"690",NA,NA
"122","KIT122",1992,"Hirsch",NA,"M",4,"595",NA,NA
"123","KIT123",1992,"Kitimat R",NA,"F",5,"810",NA,NA
"124","KIT124",1992,"Kitimat R",NA,"F",5,"836",NA,NA
"125","KIT125",1992,"Kitimat R",NA,"F",5,"795",NA,NA
"126","KIT126",1992,"Kitimat R",NA,"F",5,"700",NA,NA
"127","KIT127",1992,"Kitimat R",NA,"F",5,"790",NA,NA
"128","KIT128",1992,"Hirsch",NA,"F",5,"772",NA,NA
"129","KIT129",1992,"Hirsch",NA,"F",5,"835",NA,NA
"130","KIT130",1992,"Hirsch",NA,"M",5,"690",NA,NA
"131","KIT131",1993,"Kitimat R",NA,"M",2,"385",NA,NA
"132","KIT132",1993,"Hirsch",NA,"M",2,"495",NA,NA
"133","KIT133",1993,"Hirsch",NA,"M",2,"310",NA,NA
"134","KIT134",1993,"Kitimat R",NA,"M",3,"550",NA,NA
"135","KIT135",1993,"Kitimat R",NA,"M",3,"525",NA,NA
"136","KIT136",1993,"Kitimat R",NA,"M",3,"555",NA,NA
"137","KIT137",1993,"Hirsch",NA,"M",3,"665",NA,NA
"138","KIT138",1993,"Hirsch",NA,"M",3,"560",NA,NA
"139","KIT139",1993,"Hirsch",NA,"M",3,"568",NA,NA
"140","KIT140",1993,"Kitimat R",NA,"F",4,"716",NA,NA
"141","KIT141",1993,"Kitimat R",NA,"F",4,"712",NA,NA
"142","KIT142",1993,"Kitimat R",NA,"F",4,"800",NA,NA
"143","KIT143",1993,"Kitimat R",NA,"F",4,"754",NA,NA
"144","KIT144",1993,"Kitimat R",NA,"F",4,"741",NA,NA
"145","KIT145",1993,"Kitimat R",NA,"F",4,"740",NA,NA
"146","KIT146",1993,"Kitimat R",NA,"F",4,"743",NA,NA
"147","KIT147",1993,"Kitimat R",NA,"M",4,"723",NA,NA
"148","KIT148",1993,"Kitimat R",NA,"M",4,"683",NA,NA
"149","KIT149",1993,"Kitimat R",NA,"M",4,"675",NA,NA
"150","KIT150",1993,"Kitimat R",NA,"M",4,"702",NA,NA
"151","KIT151",1993,"Kitimat R",NA,"M",4,"682",NA,NA
"152","KIT152",1993,"Kitimat R",NA,"M",4,"752",NA,NA
"153","KIT153",1993,"Kitimat R",NA,"M",4,"748",NA,NA
"154","KIT154",1993,"Kitimat R",NA,"M",4,"718",NA,NA
"155","KIT155",1993,"Kitimat R",NA,"M",4,"719",NA,NA
"156","KIT156",1993,"Kitimat R",NA,"M",4,"656",NA,NA
"157","KIT157",1993,"Kitimat R",NA,"M",4,"659",NA,NA
"158","KIT158",1993,"Hirsch",NA,"M",4,"750",NA,NA
"159","KIT159",1993,"Hirsch",NA,"M",4,"767",NA,NA
"160","KIT160",1993,"Hirsch",NA,"M",4,"656",NA,NA
"161","KIT161",1993,"Hirsch",NA,"M",4,"760",NA,NA
"162","KIT162",1993,"Kitimat R",NA,"F",5,"800",NA,NA
"163","KIT163",1993,"Kitimat R",NA,"F",5,"832",NA,NA
"164","KIT164",1993,"Kitimat R",NA,"F",5,"819",NA,NA
"165","KIT165",1993,"Kitimat R",NA,"F",5,"804",NA,NA
"166","KIT166",1993,"Kitimat R",NA,"F",5,"805",NA,NA
"167","KIT167",1993,"Kitimat R",NA,"F",5,"812",NA,NA
"168","KIT168",1993,"Kitimat R",NA,"F",5,"844",NA,NA
"169","KIT169",1993,"Kitimat R",NA,"F",5,"796",NA,NA
"170","KIT170",1993,"Kitimat R",NA,"F",5,"826",NA,NA
"171","KIT171",1993,"Kitimat R",NA,"F",5,"885",NA,NA
"172","KIT172",1993,"Hirsch",NA,"F",5,"824",NA,NA
"173","KIT173",1993,"Hirsch",NA,"F",5,"748",NA,NA
"174","KIT174",1993,"Hirsch",NA,"F",5,"785",NA,NA
"175","KIT175",1993,"Hirsch",NA,"F",5,"760",NA,NA
"176","KIT176",1993,"Hirsch",NA,"F",5,"827",NA,NA
"177","KIT177",1993,"Hirsch",NA,"F",5,"790",NA,NA
"178","KIT178",1993,"Hirsch",NA,"F",5,"775",NA,NA
"179","KIT179",1993,"Hirsch",NA,"F",5,"890",NA,NA
"180","KIT180",1993,"Hirsch",NA,"F",5,"844",NA,NA
"181","KIT181",1993,"Hirsch",NA,"F",5,"770",NA,NA
"182","KIT182",1993,"Kitimat R",NA,"M",5,"751",NA,NA
"183","KIT183",1993,"Kitimat R",NA,"M",5,"880",NA,NA
"184","KIT184",1993,"Kitimat R",NA,"M",5,"735",NA,NA
"185","KIT185",1993,"Kitimat R",NA,"M",5,"733",NA,NA
"186","KIT186",1993,"Kitimat R",NA,"M",5,"775",NA,NA
"187","KIT187",1993,"Kitimat R",NA,"M",5,"819",NA,NA
"188","KIT188",1993,"Kitimat R",NA,"M",5,"812",NA,NA
"189","KIT189",1993,"Kitimat R",NA,"M",5,"854",NA,NA
"190","KIT190",1993,"Hirsch",NA,"M",5,"763",NA,NA
"191","KIT191",1993,"Hirsch",NA,"M",5,"830",NA,NA
"192","KIT192",1993,"Hirsch",NA,"M",5,"900",NA,NA
"193","KIT193",1994,"Kitimat R",NA,"M",2,"337",NA,NA
"194","KIT194",1994,"Hirsch",NA,"M",2,"396",NA,NA
"195","KIT195",1994,"Kitimat R",NA,"M",3,"538",NA,NA
"196","KIT196",1994,"Kitimat R",NA,"M",3,"590",NA,NA
"197","KIT197",1994,"Kitimat R",NA,"M",3,"531",NA,NA
"198","KIT198",1994,"Hirsch",NA,"M",3,"560",NA,NA
"199","KIT199",1994,"Hirsch",NA,"M",3,"526",NA,NA
"200","KIT200",1994,"Hirsch",NA,"M",3,"573",NA,NA
"201","KIT201",1994,"Hirsch",NA,"M",3,"552",NA,NA
"202","KIT202",1994,"Hirsch",NA,"M",3,"577",NA,NA
"203","KIT203",1994,"Hirsch",NA,"M",3,"559",NA,NA
"204","KIT204",1994,"Hirsch",NA,"M",3,"598",NA,NA
"205","KIT205",1994,"Hirsch",NA,"M",3,"570",NA,NA
"206","KIT206",1994,"Hirsch",NA,"M",3,"510",NA,NA
"207","KIT207",1994,"Kitimat R",NA,"F",4,"699",NA,NA
"208","KIT208",1994,"Kitimat R",NA,"F",4,"778",NA,NA
"209","KIT209",1994,"Kitimat R",NA,"F",4,"754",NA,NA
"210","KIT210",1994,"Kitimat R",NA,"F",4,"762",NA,NA
"211","KIT211",1994,"Hirsch",NA,"F",4,"696",NA,NA
"212","KIT212",1994,"Hirsch",NA,"F",4,"743",NA,NA
"213","KIT213",1994,"Hirsch",NA,"F",4,"734",NA,NA
"214","KIT214",1994,"Hirsch",NA,"F",4,"683",NA,NA
"215","KIT215",1994,"Hirsch",NA,"F",4,"715",NA,NA
"216","KIT216",1994,"Hirsch",NA,"F",4,"703",NA,NA
"217","KIT217",1994,"Kitimat R",NA,"M",4,"771",NA,NA
"218","KIT218",1994,"Kitimat R",NA,"M",4,"757",NA,NA
"219","KIT219",1994,"Kitimat R",NA,"M",4,"732",NA,NA
"220","KIT220",1994,"Kitimat R",NA,"M",4,"657",NA,NA
"221","KIT221",1994,"Hirsch",NA,"M",4,"707",NA,NA
"222","KIT222",1994,"Hirsch",NA,"M",4,"747",NA,NA
"223","KIT223",1994,"Hirsch",NA,"M",4,"784",NA,NA
"224","KIT224",1994,"Hirsch",NA,"M",4,"732",NA,NA
"225","KIT225",1994,"Hirsch",NA,"M",4,"567",NA,NA
"226","KIT226",1994,"Hirsch",NA,"M",4,"708",NA,NA
"227","KIT227",1994,"Hirsch",NA,"M",4,"725",NA,NA
"228","KIT228",1994,"Hirsch",NA,"M",4,"783",NA,NA
"229","KIT229",1994,"Hirsch",NA,"M",4,"663",NA,NA
"230","KIT230",1994,"Hirsch",NA,"M",4,"744",NA,NA
"231","KIT231",1994,"Hirsch",NA,"M",4,"764",NA,NA
"232","KIT232",1994,"Hirsch",NA,"M",4,"656",NA,NA
"233","KIT233",1994,"Kitimat R",NA,"F",5,"773",NA,NA
"234","KIT234",1994,"Kitimat R",NA,"F",5,"784",NA,NA
"235","KIT235",1994,"Kitimat R",NA,"F",5,"798",NA,NA
"236","KIT236",1994,"Kitimat R",NA,"F",5,"827",NA,NA
"237","KIT237",1994,"Kitimat R",NA,"F",5,"764",NA,NA
"238","KIT238",1994,"Kitimat R",NA,"F",5,"796",NA,NA
"239","KIT239",1994,"Kitimat R",NA,"F",5,"801",NA,NA
"240","KIT240",1994,"Kitimat R",NA,"F",5,"871",NA,NA
"241","KIT241",1994,"Kitimat R",NA,"F",5,"772",NA,NA
"242","KIT242",1994,"Kitimat R",NA,"F",5,"863",NA,NA
"243","KIT243",1994,"Kitimat R",NA,"F",5,"856",NA,NA
"244","KIT244",1994,"Hirsch",NA,"F",5,"763",NA,NA
"245","KIT245",1994,"Hirsch",NA,"F",5,"839",NA,NA
"246","KIT246",1994,"Hirsch",NA,"F",5,"767",NA,NA
"247","KIT247",1994,"Hirsch",NA,"F",5,"812",NA,NA
"248","KIT248",1994,"Hirsch",NA,"F",5,"795",NA,NA
"249","KIT249",1994,"Hirsch",NA,"F",5,"807",NA,NA
"250","KIT250",1994,"Hirsch",NA,"F",5,"842",NA,NA
"251","KIT251",1994,"Hirsch",NA,"F",5,"801",NA,NA
"252","KIT252",1994,"Hirsch",NA,"F",5,"830",NA,NA
"253","KIT253",1994,"Hirsch",NA,"F",5,"764",NA,NA
